urn,path,author,title,suggested_genre,confidence,family,proposed_subclass,structure_signature,match,needs_review,recommended_genre,notes
urn:cts:latinLit:phi0959.phi004.perseus-lat2,phi0959/phi004/phi0959.phi004.perseus-lat2.xml,Ovid,Ars Amatoria,verse-book-poem-line,high,verse,verse-book-line,book+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0959.phi005.perseus-eng2,phi0959/phi005/phi0959.phi005.perseus-eng2.xml,Ovid,Remedia amoris,verse-stichic,high,verse,verse-stichic,card+l,ready,false,verse-stichic,
urn:cts:latinLit:phi0959.phi005.perseus-lat2,phi0959/phi005/phi0959.phi005.perseus-lat2.xml,Ovid,Remedia amoris,verse-stichic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:latinLit:phi0959.phi006.perseus-eng3,phi0959/phi006/phi0959.phi006.perseus-eng3.xml,Ovid,Metamorphoses,verse-book-line,high,verse,verse-book-line,book+card+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0959.phi006.perseus-eng4,phi0959/phi006/phi0959.phi006.perseus-eng4.xml,Ovid,Metamorphoses,verse-book-line,high,verse,verse-book-line,book+card+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0959.phi006.perseus-lat2,phi0959/phi006/phi0959.phi006.perseus-lat2.xml,Ovid,Metamorphoses,verse-book-line,high,verse,verse-book-line,book+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0959.phi007.perseus-lat2,phi0959/phi007/phi0959.phi007.perseus-lat2.xml,Ovid,Fasti,verse-book-poem-line,high,verse,verse-book-line,book+l,ready,false,verse-book-line,
urn:cts:latinLit:phi0959.phi008.perseus-lat2,phi0959/phi008/phi0959.phi008.perseus-lat2.xml,Ovid,Tristia,verse-book-poem-line,high,verse,verse-book-poem-line,book+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0959.phi009.perseus-lat2,phi0959/phi009/phi0959.phi009.perseus-lat2.xml,Ovid,Ex Ponto,verse-stichic,high,verse,verse-book-poem-line,book+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0959.phi010.perseus-lat2,phi0959/phi010/phi0959.phi010.perseus-lat2.xml,Ovid,Ibis,verse-stichic,high,verse,verse-stichic,l,ready,false,verse-stichic,
urn:cts:latinLit:phi0969.phi001.perseus-lat2,phi0969/phi001/phi0969.phi001.perseus-lat2.xml,Persius,Saturae,verse-poem-line,high,verse,verse-stichic,prologue+satire+l,ready,false,verse-stichic,
urn:cts:latinLit:phi0972.phi001.perseus-eng1,phi0972/phi001/phi0972.phi001.perseus-eng1.xml,Petronius Arbiter,Satyricon,prose,medium,prose,prose-standard,l,review,true,prose-standard,
urn:cts:latinLit:phi0972.phi001.perseus-lat1,phi0972/phi001/phi0972.phi001.perseus-lat1.xml,Petronius Arbiter,Satyricon,prose,medium,prose,prose-standard,l,review,true,prose-standard,
urn:cts:latinLit:phi0972.phi001.perseus-lat2,phi0972/phi001/phi0972.phi001.perseus-lat2.xml,Petronius Arbiter,Satyricon,prose,medium,prose,prose-section,section+l,ready,false,prose-section,
urn:cts:latinLit:phi0975.phi001.perseus-eng1,phi0975/phi001/phi0975.phi001.perseus-eng1.xml,Phaedrus,Fabulae,verse-stichic,high,verse,verse-stichic,(none),review,true,verse-stichic,
urn:cts:latinLit:phi0975.phi001.perseus-lat2,phi0975/phi001/phi0975.phi001.perseus-lat2.xml,Phaedrus,Fabulae,verse-stichic,high,verse,verse-book-poem-line,book+poem+l,ready,false,verse-book-poem-line,
urn:cts:latinLit:phi0978.phi001.perseus-eng1,phi0978/phi001/phi0978.phi001.perseus-eng1.xml,"Pliny, the Elder",Naturalis Historia,prose-book-chapter,high,prose,prose-standard,(none),review,true,prose-standard,
urn:cts:latinLit:phi0978.phi001.perseus-lat2,phi0978/phi001/phi0978.phi001.perseus-lat2.xml,"Pliny, the Elder",Naturalis Historia,prose-book-chapter,high,prose,prose-book-chapter,book+chapter+l,ready,false,prose-book-chapter,
urn:cts:latinLit:phi1002.phi001.perseus-eng2,phi1002/phi001/phi1002.phi001.perseus-eng2.xml,Quintilian,Institutio Oratoria,prose-book-chapter,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:latinLit:phi1002.phi001.perseus-lat2,phi1002/phi001/phi1002.phi001.perseus-lat2.xml,Quintilian,Institutio Oratoria,prose-book-chapter,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:latinLit:phi1014.phi001.perseus-lat1,phi1014/phi001/phi1014.phi001.perseus-lat1.xml,Seneca the Elder,Controversiae,prose-section,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:latinLit:phi1014.phi002.perseus-lat1,phi1014/phi002/phi1014.phi002.perseus-lat1.xml,Seneca the Elder,Excerpta Controversiae,prose-section,high,prose,prose-standard,book+chaper+chapter+section,ready,false,prose-standard,
urn:cts:latinLit:phi1014.phi003.perseus-lat1,phi1014/phi003/phi1014.phi003.perseus-lat1.xml,Seneca the Elder,Suasoriae,prose-paragraph,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:latinLit:phi1014.phi004.perseus-lat1,phi1014/phi004/phi1014.phi004.perseus-lat1.xml,Seneca the Elder,Fragmenta,prose-fragment,medium,prose,prose-fragment,book+fragment,ready,false,prose-fragment,
urn:cts:latinLit:phi1017.phi001.perseus-lat2,phi1017/phi001/phi1017.phi001.perseus-lat2.xml,"Seneca, Lucius Annaeus",Hercules Furens,drama-line,high,drama,drama-line,l,ready,false,drama-line,
urn:cts:latinLit:phi1017.phi002.perseus-lat2,phi1017/phi002/phi1017.phi002.perseus-lat2.xml,"Seneca, Lucius Annaeus",Troades Furens,drama-line,high,drama,drama-line,l,ready,false,drama-line,
urn:cts:latinLit:phi1017.phi003.perseus-lat2,phi1017/phi003/phi1017.phi003.perseus-lat2.xml,"Seneca, Lucius Annaeus",Phoenissae,drama-line,high,drama,drama-line,l,ready,false,drama-line,
urn:cts:latinLit:phi1017.phi004.perseus-lat2,phi1017/phi004/phi1017.phi004.perseus-lat2.xml,"Seneca, Lucius Annaeus",Medea,drama-line,high,drama,drama-line,l,ready,false,drama-line,
urn:cts:latinLit:phi1017.phi005.perseus-lat2,phi1017/phi005/phi1017.phi005.perseus-lat2.xml,"Seneca, Lucius Annaeus",Phaedra,drama-line,high,drama,drama-line,l,ready,false,drama-line,
urn:cts:latinLit:phi1017.phi006.perseus-lat2,phi1017/phi006/phi1017.phi006.perseus-lat2.xml,"Seneca, Lucius Annaeus",Oedipus,drama-line,high,drama,drama-line,l,ready,false,drama-line,
urn:cts:latinLit:phi1017.phi007.perseus-lat2,phi1017/phi007/phi1017.phi007.perseus-lat2.xml,"Seneca, Lucius Annaeus",Agamemnon,drama-line,high,drama,drama-line,l,ready,false,drama-line,
