urn,path,author,title,suggested_genre,confidence,family,proposed_subclass,structure_signature,match,needs_review,recommended_genre,notes
urn:cts:greekLit:tlg0540.tlg003.perseus-eng2,tlg0540/tlg003/tlg0540.tlg003.perseus-eng2.xml,Lysias,Against Simon,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg003.perseus-grc2,tlg0540/tlg003/tlg0540.tlg003.perseus-grc2.xml,Lysias,Against Simon,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg004.perseus-eng2,tlg0540/tlg004/tlg0540.tlg004.perseus-eng2.xml,Lysias,On A Wound By Premeditation,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg004.perseus-grc2,tlg0540/tlg004/tlg0540.tlg004.perseus-grc2.xml,Lysias,On A Wound By Premeditation,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg005.perseus-eng2,tlg0540/tlg005/tlg0540.tlg005.perseus-eng2.xml,Lysias,For Callias,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg005.perseus-grc2,tlg0540/tlg005/tlg0540.tlg005.perseus-grc2.xml,Lysias,For Callias,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg006.perseus-eng2,tlg0540/tlg006/tlg0540.tlg006.perseus-eng2.xml,Lysias,Against Andocides,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg006.perseus-grc2,tlg0540/tlg006/tlg0540.tlg006.perseus-grc2.xml,Lysias,Against Andocides,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg007.perseus-eng2,tlg0540/tlg007/tlg0540.tlg007.perseus-eng2.xml,Lysias,On the Olive Stump,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg007.perseus-grc2,tlg0540/tlg007/tlg0540.tlg007.perseus-grc2.xml,Lysias,On the Olive Stump,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg008.perseus-eng2,tlg0540/tlg008/tlg0540.tlg008.perseus-eng2.xml,Lysias,Accusation of Calumny,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg008.perseus-grc2,tlg0540/tlg008/tlg0540.tlg008.perseus-grc2.xml,Lysias,Accusation of Calumny,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg009.perseus-eng2,tlg0540/tlg009/tlg0540.tlg009.perseus-eng2.xml,Lysias,For The Soldier,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg009.perseus-grc2,tlg0540/tlg009/tlg0540.tlg009.perseus-grc2.xml,Lysias,For The Soldier,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg010.perseus-eng2,tlg0540/tlg010/tlg0540.tlg010.perseus-eng2.xml,Lysias,Against Theomnestus 1,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg010.perseus-grc2,tlg0540/tlg010/tlg0540.tlg010.perseus-grc2.xml,Lysias,Against Theomnestus 1,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg011.perseus-eng2,tlg0540/tlg011/tlg0540.tlg011.perseus-eng2.xml,Lysias,Against Theomnestus 2,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg011.perseus-grc2,tlg0540/tlg011/tlg0540.tlg011.perseus-grc2.xml,Lysias,Against Theomnestus 2,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg012.perseus-eng2,tlg0540/tlg012/tlg0540.tlg012.perseus-eng2.xml,Lysias,Against Eratosthenes,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg012.perseus-grc2,tlg0540/tlg012/tlg0540.tlg012.perseus-grc2.xml,Lysias,Against Eratosthenes,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg013.perseus-eng2,tlg0540/tlg013/tlg0540.tlg013.perseus-eng2.xml,Lysias,Against Agoratus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg013.perseus-grc2,tlg0540/tlg013/tlg0540.tlg013.perseus-grc2.xml,Lysias,Against Agoratus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg014.perseus-eng2,tlg0540/tlg014/tlg0540.tlg014.perseus-eng2.xml,Lysias,Against Alcibiades 1,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg014.perseus-grc2,tlg0540/tlg014/tlg0540.tlg014.perseus-grc2.xml,Lysias,Against Alcibiades 1,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg015.perseus-eng2,tlg0540/tlg015/tlg0540.tlg015.perseus-eng2.xml,Lysias,Against Alcibiades 2,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg015.perseus-grc2,tlg0540/tlg015/tlg0540.tlg015.perseus-grc2.xml,Lysias,Against Alcibiades 2,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg016.perseus-eng2,tlg0540/tlg016/tlg0540.tlg016.perseus-eng2.xml,Lysias,In Defense of Mantitheus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg016.perseus-grc2,tlg0540/tlg016/tlg0540.tlg016.perseus-grc2.xml,Lysias,In Defense of Mantitheus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg017.perseus-eng2,tlg0540/tlg017/tlg0540.tlg017.perseus-eng2.xml,Lysias,On The Property Of Eraton,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg017.perseus-grc2,tlg0540/tlg017/tlg0540.tlg017.perseus-grc2.xml,Lysias,On The Property Of Eraton,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg018.perseus-eng2,tlg0540/tlg018/tlg0540.tlg018.perseus-eng2.xml,Lysias,On the Confiscation of the Property Of The Brother Of Nicias,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg018.perseus-grc2,tlg0540/tlg018/tlg0540.tlg018.perseus-grc2.xml,Lysias,On the Confiscation of the Property Of The Brother Of Nicias,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg019.perseus-eng2,tlg0540/tlg019/tlg0540.tlg019.perseus-eng2.xml,Lysias,On the Property of Aristophanes,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg019.perseus-grc2,tlg0540/tlg019/tlg0540.tlg019.perseus-grc2.xml,Lysias,On the Property of Aristophanes,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg020.perseus-eng2,tlg0540/tlg020/tlg0540.tlg020.perseus-eng2.xml,Lysias,For Polystratus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg020.perseus-grc2,tlg0540/tlg020/tlg0540.tlg020.perseus-grc2.xml,Lysias,For Polystratus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg021.perseus-eng2,tlg0540/tlg021/tlg0540.tlg021.perseus-eng2.xml,Lysias,Defense Against A Charge Of Taking Bribes,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg021.perseus-grc2,tlg0540/tlg021/tlg0540.tlg021.perseus-grc2.xml,Lysias,Defense Against A Charge Of Taking Bribes,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg022.perseus-eng2,tlg0540/tlg022/tlg0540.tlg022.perseus-eng2.xml,Lysias,Against The Corn-Dealers,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg022.perseus-grc2,tlg0540/tlg022/tlg0540.tlg022.perseus-grc2.xml,Lysias,Against The Corn-Dealers,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg023.perseus-eng2,tlg0540/tlg023/tlg0540.tlg023.perseus-eng2.xml,Lysias,Against Pancleon,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg023.perseus-grc2,tlg0540/tlg023/tlg0540.tlg023.perseus-grc2.xml,Lysias,Against Pancleon,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg024.perseus-eng2,tlg0540/tlg024/tlg0540.tlg024.perseus-eng2.xml,Lysias,On The Refusal Of A Pension,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg024.perseus-grc2,tlg0540/tlg024/tlg0540.tlg024.perseus-grc2.xml,Lysias,On The Refusal Of A Pension,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg025.perseus-eng2,tlg0540/tlg025/tlg0540.tlg025.perseus-eng2.xml,Lysias,Defense Against a Charge of Subverting the Democracy,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg025.perseus-grc2,tlg0540/tlg025/tlg0540.tlg025.perseus-grc2.xml,Lysias,Defense Against a Charge of Subverting the Democracy,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg026.perseus-eng2,tlg0540/tlg026/tlg0540.tlg026.perseus-eng2.xml,Lysias,On the Scrutiny of Evandros,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg026.perseus-grc2,tlg0540/tlg026/tlg0540.tlg026.perseus-grc2.xml,Lysias,On the Scrutiny of Evandros,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg027.perseus-eng2,tlg0540/tlg027/tlg0540.tlg027.perseus-eng2.xml,Lysias,Against Epicrates and his Fellow-envoys,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg027.perseus-grc2,tlg0540/tlg027/tlg0540.tlg027.perseus-grc2.xml,Lysias,Against Epicrates and his Fellow-envoys,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg028.perseus-eng2,tlg0540/tlg028/tlg0540.tlg028.perseus-eng2.xml,Lysias,Against Ergocles,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg028.perseus-grc2,tlg0540/tlg028/tlg0540.tlg028.perseus-grc2.xml,Lysias,Against Ergocles,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg029.perseus-eng2,tlg0540/tlg029/tlg0540.tlg029.perseus-eng2.xml,Lysias,Against Philocrates,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg029.perseus-grc2,tlg0540/tlg029/tlg0540.tlg029.perseus-grc2.xml,Lysias,Against Philocrates,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg030.perseus-eng2,tlg0540/tlg030/tlg0540.tlg030.perseus-eng2.xml,Lysias,Against Nicomachus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg030.perseus-grc2,tlg0540/tlg030/tlg0540.tlg030.perseus-grc2.xml,Lysias,Against Nicomachus,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg031.perseus-eng2,tlg0540/tlg031/tlg0540.tlg031.perseus-eng2.xml,Lysias,Against Philon,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg031.perseus-grc2,tlg0540/tlg031/tlg0540.tlg031.perseus-grc2.xml,Lysias,Against Philon,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg032.perseus-eng2,tlg0540/tlg032/tlg0540.tlg032.perseus-eng2.xml,Lysias,Against Diogeiton,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg032.perseus-grc2,tlg0540/tlg032/tlg0540.tlg032.perseus-grc2.xml,Lysias,Against Diogeiton,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg033.perseus-eng2,tlg0540/tlg033/tlg0540.tlg033.perseus-eng2.xml,Lysias,Olympic Oration,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg033.perseus-grc2,tlg0540/tlg033/tlg0540.tlg033.perseus-grc2.xml,Lysias,Olympic Oration,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg034.perseus-eng2,tlg0540/tlg034/tlg0540.tlg034.perseus-eng2.xml,Lysias,Against The Subversion of the Ancestral Constitution,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0540.tlg034.perseus-grc2,tlg0540/tlg034/tlg0540.tlg034.perseus-grc2.xml,Lysias,Against The Subversion of the Ancestral Constitution,prose-oratory,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0543.tlg001.perseus-eng2,tlg0543/tlg001/tlg0543.tlg001.perseus-eng2.xml,Polybius,Histories,prose-historiography,high,prose,prose-book-chapter,book+chapter+l,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0543.tlg001.perseus-grc2,tlg0543/tlg001/tlg0543.tlg001.perseus-grc2.xml,Polybius,Histories,prose-historiography,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0545.tlg001.perseus-grc2,tlg0545/tlg001/tlg0545.tlg001.perseus-grc2.xml,Aelian,De Natura Animalium,prose-philosophy,high,prose,prose-book-chapter,book+chapter,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0545.tlg002.perseus-grc2,tlg0545/tlg002/tlg0545.tlg002.perseus-grc2.xml,Aelian,Varia Historia,unknown,low,,,book+chapter+l,,true,,
urn:cts:greekLit:tlg0545.tlg003.perseus-grc2,tlg0545/tlg003/tlg0545.tlg003.perseus-grc2.xml,Aelian,Epistulae Rusticae,prose-epistolary,high,prose,prose-standard,letter,review,true,prose-standard,
urn:cts:greekLit:tlg0548.tlg001.perseus-eng2,tlg0548/tlg001/tlg0548.tlg001.perseus-eng2.xml,Apollodorus,Library,prose-philosophy,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:greekLit:tlg0548.tlg001.perseus-grc2,tlg0548/tlg001/tlg0548.tlg001.perseus-grc2.xml,Apollodorus,Library,prose-philosophy,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:greekLit:tlg0548.tlg002.perseus-eng2,tlg0548/tlg002/tlg0548.tlg002.perseus-eng2.xml,Apollodorus,Epitome,prose-philosophy,medium,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0548.tlg002.perseus-grc2,tlg0548/tlg002/tlg0548.tlg002.perseus-grc2.xml,Apollodorus,Epitome,prose-philosophy,medium,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0551.tlg001.perseus-eng2,tlg0551/tlg001/tlg0551.tlg001.perseus-eng2.xml,Appianus of Alexandria,Proemium,prose-historiography,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0551.tlg002.perseus-eng2,tlg0551/tlg002/tlg0551.tlg002.perseus-eng2.xml,Appianus of Alexandria,Kings,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg002.perseus-grc2,tlg0551/tlg002/tlg0551.tlg002.perseus-grc2.xml,Appianus of Alexandria,Kings,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg003.perseus-eng2,tlg0551/tlg003/tlg0551.tlg003.perseus-eng2.xml,Appianus of Alexandria,Italy,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg003.perseus-grc2,tlg0551/tlg003/tlg0551.tlg003.perseus-grc2.xml,Appianus of Alexandria,Italy,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg004.perseus-eng2,tlg0551/tlg004/tlg0551.tlg004.perseus-eng2.xml,Appianus of Alexandria,Samnite History,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg004.perseus-grc2,tlg0551/tlg004/tlg0551.tlg004.perseus-grc2.xml,Appianus of Alexandria,Samnite History,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg005.perseus-eng2,tlg0551/tlg005/tlg0551.tlg005.perseus-eng2.xml,Appianus of Alexandria,Gallic History,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg005.perseus-grc2,tlg0551/tlg005/tlg0551.tlg005.perseus-grc2.xml,Appianus of Alexandria,Gallic History,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg006.perseus-eng2,tlg0551/tlg006/tlg0551.tlg006.perseus-eng2.xml,Appianus of Alexandria,Sicily and the Other Islands,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg006.perseus-grc2,tlg0551/tlg006/tlg0551.tlg006.perseus-grc2.xml,Appianus of Alexandria,Sicily and the Other Islands,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg007.perseus-eng2,tlg0551/tlg007/tlg0551.tlg007.perseus-eng2.xml,Appianus of Alexandria,Wars in Spain,prose-historiography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0551.tlg007.perseus-grc2,tlg0551/tlg007/tlg0551.tlg007.perseus-grc2.xml,Appianus of Alexandria,Wars in Spain,prose-historiography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0551.tlg008.perseus-eng2,tlg0551/tlg008/tlg0551.tlg008.perseus-eng2.xml,Appianus of Alexandria,Hannibalic War,prose-historiography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0551.tlg008.perseus-grc2,tlg0551/tlg008/tlg0551.tlg008.perseus-grc2.xml,Appianus of Alexandria,Hannibalic War,prose-historiography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0551.tlg009.perseus-eng2,tlg0551/tlg009/tlg0551.tlg009.perseus-eng2.xml,Appianus of Alexandria,Punic Wars,prose-historiography,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0551.tlg009.perseus-grc2,tlg0551/tlg009/tlg0551.tlg009.perseus-grc2.xml,Appianus of Alexandria,Punic Wars,prose-historiography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0551.tlg010.perseus-eng2,tlg0551/tlg010/tlg0551.tlg010.perseus-eng2.xml,Appianus of Alexandria,Numidian Affairs,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg010.perseus-grc2,tlg0551/tlg010/tlg0551.tlg010.perseus-grc2.xml,Appianus of Alexandria,Numidian Affairs,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg011.perseus-eng2,tlg0551/tlg011/tlg0551.tlg011.perseus-eng2.xml,Appianus of Alexandria,Macedonian Affairs,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg011.perseus-grc2,tlg0551/tlg011/tlg0551.tlg011.perseus-grc2.xml,Appianus of Alexandria,Macedonian Affairs,prose-historiography,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0551.tlg012.perseus-eng2,tlg0551/tlg012/tlg0551.tlg012.perseus-eng2.xml,Appianus of Alexandria,Illyrian Wars,prose-historiography,high,prose,prose-section,section,ready,false,prose-section,
urn:cts:greekLit:tlg0551.tlg012.perseus-grc2,tlg0551/tlg012/tlg0551.tlg012.perseus-grc2.xml,Appianus of Alexandria,Illyrian Wars,prose-historiography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0551.tlg013.perseus-eng2,tlg0551/tlg013/tlg0551.tlg013.perseus-eng2.xml,Appianus of Alexandria,Syrian Wars,prose-historiography,high,prose,prose-chapter,card+chapter,ready,false,prose-chapter,
urn:cts:greekLit:tlg0551.tlg013.perseus-grc2,tlg0551/tlg013/tlg0551.tlg013.perseus-grc2.xml,Appianus of Alexandria,Syrian Wars,prose-historiography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0551.tlg014.perseus-eng2,tlg0551/tlg014/tlg0551.tlg014.perseus-eng2.xml,Appianus of Alexandria,Mithridatic Wars,prose-historiography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0551.tlg014.perseus-grc2,tlg0551/tlg014/tlg0551.tlg014.perseus-grc2.xml,Appianus of Alexandria,Mithridatic Wars,prose-historiography,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0551.tlg017.perseus-eng2,tlg0551/tlg017/tlg0551.tlg017.perseus-eng2.xml,Appianus of Alexandria,Civil Wars,prose-historiography,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0551.tlg017.perseus-grc2,tlg0551/tlg017/tlg0551.tlg017.perseus-grc2.xml,Appianus of Alexandria,Civil Wars,prose-historiography,high,prose,prose-standard,book+chapter+section+l,ready,false,prose-standard,
urn:cts:greekLit:tlg0554.tlg001.perseus-grc1,tlg0554/tlg001/tlg0554.tlg001.perseus-grc1.xml,Chariton of Aphrodisias,De Chaerea et Callirhoe,prose-historiography,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0555.tlg001.perseus-grc2,tlg0555/tlg001/tlg0555.tlg001.perseus-grc2.xml,Clement of Alexandria,Protrepticus,prose-philosophy,high,prose,prose-chapter,chapter+l,ready,false,prose-chapter,
urn:cts:greekLit:tlg0555.tlg004.perseus-grc2,tlg0555/tlg004/tlg0555.tlg004.perseus-grc2.xml,Clement of Alexandria,Stromata,prose-philosophy,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0555.tlg006.perseus-grc2,tlg0555/tlg006/tlg0555.tlg006.perseus-grc2.xml,Clement of Alexandria,Quis Dis Salvetur,prose-philosophy,high,prose,prose-chapter,chapter,ready,false,prose-chapter,
urn:cts:greekLit:tlg0555.tlg008.perseus-grc2,tlg0555/tlg008/tlg0555.tlg008.perseus-grc2.xml,Clement of Alexandria,Exhortation to Endurance or To the Newly Baptized (Fragment 44),prose-philosophy,high,prose,prose-standard,paragraph,review,true,prose-standard,
urn:cts:greekLit:tlg0556.tlg001.perseus-grc2,tlg0556/tlg001/tlg0556.tlg001.perseus-grc2.xml,Asclepiodotus,Tactica,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0557.tlg001.perseus-eng3,tlg0557/tlg001/tlg0557.tlg001.perseus-eng3.xml,Epictetus,Discourses,prose-philosophy,medium,prose,prose-book-chapter,book+chapter+l,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0557.tlg001.perseus-eng4,tlg0557/tlg001/tlg0557.tlg001.perseus-eng4.xml,Epictetus,Discourses,prose-philosophy,medium,prose,prose-book-chapter,book+chapter+l,ready,false,prose-book-chapter,
urn:cts:greekLit:tlg0557.tlg001.perseus-grc2,tlg0557/tlg001/tlg0557.tlg001.perseus-grc2.xml,Epictetus,Discourses,prose-philosophy,medium,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0557.tlg002.perseus-eng3,tlg0557/tlg002/tlg0557.tlg002.perseus-eng3.xml,Epictetus,The Handbook,prose-philosophy,high,prose,prose-chapter,chapter+l,ready,false,prose-chapter,
urn:cts:greekLit:tlg0557.tlg002.perseus-eng4,tlg0557/tlg002/tlg0557.tlg002.perseus-eng4.xml,Epictetus,The Handbook,prose-philosophy,high,prose,prose-chapter,chapter+l,ready,false,prose-chapter,
urn:cts:greekLit:tlg0557.tlg002.perseus-grc2,tlg0557/tlg002/tlg0557.tlg002.perseus-grc2.xml,Epictetus,The Handbook,prose-philosophy,high,prose,prose-chapter-section,chapter+section,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0557.tlg003.perseus-grc2,tlg0557/tlg003/tlg0557.tlg003.perseus-grc2.xml,Epictetus,Fragments,prose-philosophy,high,prose,prose-standard,fragment,review,true,prose-standard,
urn:cts:greekLit:tlg0557.tlg003a.perseus-eng3,tlg0557/tlg003a/tlg0557.tlg003a.perseus-eng3.xml,Epictetus,Fragments,prose-philosophy,high,prose,prose-standard,book+sentence+l,review,true,prose-standard,
urn:cts:greekLit:tlg0557.tlg003a.perseus-eng4,tlg0557/tlg003a/tlg0557.tlg003a.perseus-eng4.xml,Epictetus,Fragments,prose-philosophy,high,prose,prose-section,section+sentence,ready,false,prose-section,
urn:cts:greekLit:tlg0557.tlg004.perseus-grc2,tlg0557/tlg004/tlg0557.tlg004.perseus-grc2.xml,Epictetus,Gnomology (Books 1-2),prose-philosophy,high,prose,prose-standard,sentence,review,true,prose-standard,
urn:cts:greekLit:tlg0557.tlg005.perseus-grc2,tlg0557/tlg005/tlg0557.tlg005.perseus-grc2.xml,Epictetus,Gnomology (Books 3-4),prose-philosophy,high,prose,prose-standard,sentence,review,true,prose-standard,
urn:cts:greekLit:tlg0560.tlg001.perseus-grc2,tlg0560/tlg001/tlg0560.tlg001.perseus-grc2.xml,Longinus,On the Sublime,prose-philosophy,high,prose,prose-chapter-section,chapter+section+l,ready,false,prose-chapter-section,
urn:cts:greekLit:tlg0561.tlg001.perseus-grc2,tlg0561/tlg001/tlg0561.tlg001.perseus-grc2.xml,Longus,Daphnis and Chloe,prose-biography,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0562.tlg001.perseus-grc2,tlg0562/tlg001/tlg0562.tlg001.perseus-grc2.xml,Marcus Aurelius,Ad Se Ipsum,prose-philosophy,high,prose,prose-standard,book+chapter+section,ready,false,prose-standard,
urn:cts:greekLit:tlg0612.tlg001.perseus-grc2,tlg0612/tlg001/tlg0612.tlg001.perseus-grc2.xml,Dio Chrysostom,Orationes,prose-oratory,high,prose,prose-section,section+speech,ready,false,prose-section,
